entry,gid,monumentna,descriptio,location,district,state,asicircle,photo,mon_num,pb_name,lat,long
2172,8014,Church & Convent of the Augustinians,Church & Convent of the Augustinians,Agarkot,Raigad,Maharashtra,Mumbai Circle,MUMMH030.jpg,MUMMH030,MUMMH030,18.547997362000046,72.92617903200005
2173,8015,Kothi,Kothi,Agarkot,Raigad,Maharashtra,Mumbai Circle,MUMMH033.jpg,MUMMH033,MUMMH033,18.546714448000046,72.92932094400004
2174,8016,St. Francis Xavierâs Chapel,St. Francis Xavierâs Chapel,Agarkot,Raigad,Maharashtra,Mumbai Circle,MUMMH035.jpg,MUMMH035,MUMMH035,18.546012094000048,72.92930976300005
2175,8017,Two Gates-Porta do Mar & Porta da Terra,Two Gates-Porta do Mar & Porta da Terra,Agarkot,Raigad,Maharashtra,Mumbai Circle,MUMMH037.jpg,MUMMH037,MUMMH037,18.545369444000073,72.92875000000004
2176,8018,Chouburji- the castle or factory of Cheul,Chouburji- the castle or factory of Cheul,Agarkot,Raigad,Maharashtra,Mumbai Circle,MUMMH029.jpg,MUMMH029,MUMMH029,18.545575748000047,72.92827617600005
2177,8019,The Dominican Church & Convent.,The Dominican Church & Convent.,Agarkot,Raigad,Maharashtra,Mumbai Circle,MUMMH031.jpg,MUMMH031,MUMMH031,18.545668074000062,72.92546871800005
2178,8020,Satkhani Buruj â St. Barbaraâs Tower,Satkhani Buruj â St. Barbaraâs Tower,Agarkot,Raigad,Maharashtra,Mumbai Circle,MUMMH036.jpg,MUMMH036,MUMMH036,18.54664444400005,72.92480000000006
2179,8021,Mahuli Fort,Mahuli Fort,Mahuli,Thana,Maharashtra,Mumbai Circle,MUMMH043.jpg,MUMMH043,MUMMH043,19.481350000000077,73.24927222200006
2180,8022,Cave Temples & Inscriptions,Cave Temples & Inscriptions,Bedsa,Pune,Maharashtra,Mumbai Circle,MUMMH012.jpg,MUMMH012,MUMMH012,18.72131833068832,73.53505886651163
2181,8023,A mound locally known as Burud Kot,A mound locally known as Burud Kot,Mardes,Palghar,Maharashtra,Mumbai Circle,MUMMH100.jpg,MUMMH100,MUMMH100,19.41419722200004,72.79518055600005
2182,8024,Carved stones and temple.,Carved stones and temple.,Vada,Palghar,Maharashtra,Mumbai Circle,MUMMH078.jpg,MUMMH078,MUMMH078,19.65202777800006,73.14315000000005
2183,8025,Fort and old Portuguese Remains,Fort and old Portuguese Remains,Bassein,Palghar,Maharashtra,Mumbai Circle,MUMMH026.jpg,MUMMH026,MUMMH026,19.32987468900008,72.81460489000006
2184,8026,Hirakote old Fort,Hirakote old Fort,Agarkot,Raigad,Maharashtra,Mumbai Circle,MUMMH061.jpg,MUMMH061,MUMMH061,18.64833611100005,72.86893888900005
2185,8027,Rock cut Caves (Ganesh Lena group),Rock cut Caves (Ganesh Lena group),Panhale Kaji,Ratnagiri,Maharashtra,Mumbai Circle,MUMMH115.jpg,MUMMH115,MUMMH115,17.64551111100009,73.24523055600008
2186,8028,Caves,Caves,Ambivli,Raigad,Maharashtra,Mumbai Circle,MUMMH056.jpg,MUMMH056,MUMMH056,19.018772222000052,73.49729722200004
2187,8029,Caves,Caves,Kondhane,Raigad,Maharashtra,Mumbai Circle,MUMMH057.jpg,MUMMH057,MUMMH057,18.837663889000055,73.38406944400003
2188,8030,Ancient   Brick Stupa at Elephanta Island,Ancient   Brick Stupa at Elephanta Island,Gharapuri,Raigad,Maharashtra,Mumbai Circle,MUMMH011.jpg,MUMMH011,MUMMH011,18.967285051000033,72.93620957100006
2189,8031,The Temple of Ambaranath,The Temple of Ambaranath,Ambaranath,Thana,Maharashtra,Mumbai Circle,MUMMH024.jpg,MUMMH024,MUMMH024,19.198618096000075,73.17664275100003
2190,8032,Cathedral,Cathedral,Agarkot,Raigad,Maharashtra,Mumbai Circle,MUMMH028.jpg,MUMMH028,MUMMH028,18.545641225000054,72.92950143600007
2191,8033,Barberâs Mahal,Barberâs Mahal,Cheul,Raigad,Maharashtra,Mumbai Circle,MUMMH038.jpg,MUMMH038,MUMMH038,18.557082994838964,72.93875742223585
2192,8034,Dadar (Stair Case),Dadar (Stair Case),Cheul,Raigad,Maharashtra,Mumbai Circle,MUMMH039.jpg,MUMMH039,MUMMH039,18.55634817600003,72.93852582300008
2193,8035,Kaman(Arch),Kaman(Arch),Cheul,Raigad,Maharashtra,Mumbai Circle,MUMMH051.jpg,MUMMH051,MUMMH051,18.554079198000053,72.93941118400005
2194,8036,Mosque,Mosque,Cheul,Raigad,Maharashtra,Mumbai Circle,MUMMH040.jpg,MUMMH040,MUMMH040,18.552238905000024,72.93915530300006
2195,8037,Rajkot,Rajkot,Cheul,Raigad,Maharashtra,Mumbai Circle,MUMMH041.jpg,MUMMH041,MUMMH041,18.553249781000034,72.94367657900005
2196,8038,Tomb of Angre,Tomb of Angre,Cheul,Raigad,Maharashtra,Mumbai Circle,MUMMH052.jpg,MUMMH052,MUMMH052,18.563701925000046,72.92713434200004
2197,8039,Caves  near the Kotali Fort,Caves  near the Kotali Fort,Peth,Raigad,Maharashtra,Mumbai Circle,MUMMH059.jpg,MUMMH059,MUMMH059,18.991167801925258,73.51315053744838
2198,8040,The Old Fort,The Old Fort,Sholapur,Sholapur,Maharashtra,Mumbai Circle,MUMMH053.jpg,MUMMH053,MUMMH053,17.674194444000022,75.90211666700003
2199,8041,A precipitous hill near Raigad Fort Contains one rock-cut cistern of water.,A precipitous hill near Raigad Fort Contains one rock-cut cistern of water.,Kadasari Lingana,Raigad,Maharashtra,Mumbai Circle,MUMMH069.jpg,MUMMH069,MUMMH069,18.251724511686888,73.49928237152082
2200,8042,Songad,Songad,Achloli,Raigad,Maharashtra,Mumbai Circle,MUMMH063.jpg,MUMMH063,MUMMH063,18.36920049300005,73.67497437200007
2201,8043,A mound locally known as âSonar Bhatâ,A mound locally known as âSonar Bhatâ,Gas,Palghar,Maharashtra,Mumbai Circle,MUMMH099.jpg,MUMMH099,MUMMH099,19.409003723317966,72.80439045613888
2202,8044,Thanala caves,Thanala caves,Nadsur,Raigad,Maharashtra,Mumbai Circle,MUMMH106.jpg,MUMMH106,MUMMH106,18.569473503682985,73.31931092915096
2203,8045,Khadsamla Caves,Khadsamla Caves,Nenavali,Raigad,Maharashtra,Mumbai Circle,MUMMH107.jpg,MUMMH107,MUMMH107,18.505987925748414,73.29919125674537
2204,8046,Ancient site at Brahmapuri -,Ancient site at Brahmapuri -,Kolhapur,Kolhapur,Maharashtra,Mumbai Circle,MUMMH111.jpg,MUMMH111,MUMMH111,16.7060068534514,74.21832366214964
2205,8047,A tank by the west side of the road from Umrala village to Bolinj,A tank by the west side of the road from Umrala village to Bolinj,Bolinj,Palghar,Maharashtra,Mumbai Circle,MUMMH098.jpg,MUMMH098,MUMMH098,19.43266159863164,72.79664472012117
